Begrotingsjaar,VUO,HoofdstukRomeins,Hoofdstuknaam,Artikelnummer,Artikelnaam,StandOWB,StandO1,StandSBS,StandO2,Realisatie
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,1661,1661,0,36661,39877
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",1,Primair onderwijs,9727312,10010515,0,10147247,10166848
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,1361,1361,0,19361,20143
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,7074820,7387380,0,7436387,7436116
2013,V,VIII,"Onderwijs, Cultuur en Wetenschap",3,Voortgezet onderwijs,0,0,0,0,0
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,0,0,0,13500,18860
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,3500665,3535730,0,3516538,3496330
2013,V,VIII,"Onderwijs, Cultuur en Wetenschap",4,Beroepsonderwijs en volwasseneneducatie,0,0,0,0,0
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,1213,5981,0,5981,6447
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",6,Hoger beroepsonderwijs,2464254,2611946,0,2610782,2610870
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,16,16,0,162,963
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,3894582,4060860,0,4064378,4065742
2013,V,VIII,"Onderwijs, Cultuur en Wetenschap",7,Wetenschappelijk onderwijs,0,0,0,0,0
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,99,99,0,99,754
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",8,Internationaal onderwijsbeleid,16969,17048,0,17048,15704
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,0,0,0,7000,8576
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,422534,384755,0,359060,343509
2013,V,VIII,"Onderwijs, Cultuur en Wetenschap",9,Arbeidsmarkt en personeelsbeleid,0,0,0,0,0
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,763301,726296,0,731296,737384
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",11,Studiefinanciering,4039626,4063513,0,4135272,4150351
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming studiekosten,6189,4720,0,4720,4709
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",12,Tegemoetkoming studiekosten,115298,112114,0,107114,105925
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",13,Lesgelden,223529,219400,0,214400,205687
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",13,Lesgelden,7000,6987,0,6987,7005
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",14,Cultuur,1945,5014,0,6940,9613
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",14,Cultuur,789155,749803,0,714935,704732
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",15,Media,190500,193500,0,193500,193542
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",15,Media,876224,879247,0,892936,892936
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,101,101,0,5091,4334
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",16,Onderzoek en wetenschappen,885520,887577,0,892065,891076
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",25,Emancipatie,0,0,0,0,21
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",25,Emancipatie,15494,15934,0,13435,13408
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",91,Nominaal en onvoorzien,-818,200708,0,0,0
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",92,Apparaat kerndepartement,0,0,0,0,0
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",92,Apparaat kerndepartement,0,0,0,0,0
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",93,Inspecties,0,0,0,0,0
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",94,Adviesraden,0,0,0,0,0
2013,O,VIII,"Onderwijs, Cultuur en Wetenschap",95,Apparaatskosten,567,567,0,567,5101
2013,U,VIII,"Onderwijs, Cultuur en Wetenschap",95,Apparaatskosten,245973,250577,0,262531,260103
2013,V,VIII,"Onderwijs, Cultuur en Wetenschap",95,Apparaatskosten,0,0,0,0,-7944
2013,O,X,Defensie,1,Opdracht Inzet,13707,6707,0,5707,4807
2013,U,X,Defensie,1,Opdracht Inzet,213150,240429,0,202829,177246
2013,V,X,Defensie,1,Opdracht Inzet,213150,240429,0,202829,153728
2013,O,X,Defensie,2,Taakuitvoering Zeestrijdkrachten,20164,20044,0,18044,18882
2013,U,X,Defensie,2,Taakuitvoering Zeestrijdkrachten,714076,722227,0,711277,711618
2013,V,X,Defensie,2,Taakuitvoering Zeestrijdkrachten,714076,722227,0,711277,697563
2013,O,X,Defensie,3,Taakuitvoering Landstrijdkrachten,20523,20523,0,20523,26772
2013,U,X,Defensie,3,Taakuitvoering Landstrijdkrachten,1135839,1168544,0,1157060,1155056
2013,V,X,Defensie,3,Taakuitvoering Landstrijdkrachten,1135839,1168544,0,1157060,1175948
2013,O,X,Defensie,4,Taakuitvoering Luchtstrijdkrachten,15286,15227,0,13827,15256
2013,U,X,Defensie,4,Taakuitvoering Luchtstrijdkrachten,663949,664670,0,653266,651319
2013,V,X,Defensie,4,Taakuitvoering Luchtstrijdkrachten,663949,664670,0,653266,857262
2013,O,X,Defensie,5,Taakuitvoering Koninklijke Marechaussee,4652,4590,0,6890,7154
2013,U,X,Defensie,5,Taakuitvoering Koninklijke Marechaussee,317618,333626,0,331185,328658
2013,V,X,Defensie,5,Taakuitvoering Koninklijke Marechaussee,317618,333626,0,331185,329085
2013,O,X,Defensie,6,Investeringen Krijgsmacht,205528,136658,0,117358,118077
2013,U,X,Defensie,6,Investeringen Krijgsmacht,1173362,1026331,0,1003935,1019656
2013,V,X,Defensie,6,Investeringen Krijgsmacht,1313418,1276290,0,1253894,633007
2013,O,X,Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,42667,77933,0,73533,59554
2013,U,X,Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,862466,865403,0,858662,853972
2013,V,X,Defensie,7,Ondersteuning krijgsmacht door Defensie Materieel Org,862466,865403,0,858662,846181
2013,O,X,Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,44319,60912,0,61912,55319
2013,U,X,Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,939434,1012933,0,1038671,1040029
2013,V,X,Defensie,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,939434,1012933,0,1038671,1111277
2013,U,X,Defensie,9,Algemeen,95502,101835,0,103379,100566
2013,V,X,Defensie,9,Algemeen,95502,101835,0,103379,84443
2013,O,X,Defensie,10,Centraal apparaat,6951,6783,0,6783,2669
2013,U,X,Defensie,10,Centraal apparaat,1592910,1627371,0,1644684,1658703
2013,V,X,Defensie,10,Centraal apparaat,1592910,1627371,0,1644684,1655999
2013,U,X,Defensie,11,Geheime uitgaven,5264,5264,0,5264,5264
2013,V,X,Defensie,11,Geheime uitgaven,5264,5264,0,5264,5264
2013,U,X,Defensie,12,Nominaal en onvoorzien,63401,19847,0,0,0
2013,V,X,Defensie,12,Nominaal en onvoorzien,63401,19847,0,0,0
2013,O,X,Defensie,20,Uitvoeren crisisbeheersingsoperaties,0,0,0,0,0
2013,U,X,Defensie,20,Uitvoeren crisisbeheersingsoperaties,0,0,0,0,0
2013,V,X,Defensie,20,Uitvoeren crisisbeheersingsoperaties,0,0,0,0,0
2013,O,X,Defensie,21,Commando Zeestrijdkrachten,0,0,0,0,0
2013,U,X,Defensie,21,Commando Zeestrijdkrachten,0,0,0,0,0
2013,V,X,Defensie,21,Commando Zeestrijdkrachten,0,0,0,0,0
2013,O,X,Defensie,22,Commando Landstrijdkrachten,0,0,0,0,0
2013,U,X,Defensie,22,Commando Landstrijdkrachten,0,0,0,0,0
2013,V,X,Defensie,22,Commando Landstrijdkrachten,0,0,0,0,0
2013,O,X,Defensie,23,Commando Luchtstrijdkrachten,0,0,0,0,0
2013,U,X,Defensie,23,Commando Luchtstrijdkrachten,0,0,0,0,0
2013,V,X,Defensie,23,Commando Luchtstrijdkrachten,0,0,0,0,0
2013,O,X,Defensie,24,Koninklijke marechaussee,0,0,0,0,0
2013,U,X,Defensie,24,Koninklijke marechaussee,0,0,0,0,0
2013,V,X,Defensie,24,Koninklijke marechaussee,0,0,0,0,0
2013,O,X,Defensie,25,Defensie Materieelorganisatie,0,0,0,0,0
2013,U,X,Defensie,25,Defensie Materieelorganisatie,0,0,0,0,0
2013,V,X,Defensie,25,Defensie Materieelorganisatie,0,0,0,0,0
2013,O,X,Defensie,26,Commando Dienstencentra,0,0,0,0,0
2013,U,X,Defensie,26,Commando Dienstencentra,0,0,0,0,0
2013,V,X,Defensie,26,Commando Dienstencentra,0,0,0,0,0
2013,U,X,Defensie,70,Geheime uitgaven,0,0,0,0,0
2013,V,X,Defensie,70,Geheime uitgaven,0,0,0,0,0
2013,U,X,Defensie,80,Nominaal en onvoorzien,0,0,0,0,0
2013,V,X,Defensie,80,Nominaal en onvoorzien,0,0,0,0,0
2013,O,X,Defensie,90,Algemeen,0,0,0,0,0
2013,U,X,Defensie,90,Algemeen,0,0,0,0,0
2013,V,X,Defensie,90,Algemeen,0,0,0,0,0
2013,O,X,Defensie,91,Centraal apparaat,0,0,0,0,0
2013,U,X,Defensie,91,Centraal apparaat,0,0,0,0,0
2013,V,X,Defensie,91,Centraal apparaat,0,0,0,0,0
2013,U,XI,"Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer",42,Gebiedsontwikkeling en realisatie Nationale Ruimtelijke Hoof,0,0,0,0,0
2013,V,XI,"Volkshuisvesting, Ruimtelijke Ordening en Milieubeheer",42,Gebiedsontwikkeling en realisatie Nationale Ruimtelijke Hoof,0,0,0,0,0
2013,O,XII,Infrastructuur en Milieu,1,Water,0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,1,Water,0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,1,Water,0,0,0,0,0
2013,O,XII,Infrastructuur en Milieu,2,Ruimtelijke ontwikkeling,0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,2,Ruimtelijke ontwikkeling,0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,2,Ruimtelijke ontwikkeling,0,0,0,0,0
2013,O,XII,Infrastructuur en Milieu,3,Wegen en Verkeersveiligheid,0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,3,Wegen en Verkeersveiligheid,0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,3,Wegen en Verkeersveiligheid,0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,4,Openbaar vervoer en spoor,0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,4,Openbaar vervoer en spoor,0,0,0,0,0
2013,O,XII,Infrastructuur en Milieu,5,Mainports en logistiek,0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,5,Mainports en logistiek,0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,5,Mainports en logistiek,0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,6,"Klimaat, lucht en geluid",0,0,0,0,0
2013,O,XII,Infrastructuur en Milieu,6,"Klimaat, lucht en geluid",0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,6,"Klimaat, lucht en geluid",0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,7,Duurzaamheid,0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,7,Duurzaamheid,0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,8,Externe veiligheid en risico's,0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,8,Externe veiligheid en risico's,0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,9,Koninklijk Nederlands Meteorologisch Instituut,0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,9,Koninklijk Nederlands Meteorologisch Instituut,0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,10,Inspectie Leefomgeving en Transport,0,0,0,0,0
2013,V,XII,Infrastructuur en Milieu,10,Inspectie Leefomgeving en Transport,0,0,0,0,0
2013,O,XII,Infrastructuur en Milieu,11,Waterkwantiteit,470,50,0,50,78
2013,U,XII,Infrastructuur en Milieu,11,Waterkwantiteit,40946,45470,0,44275,41021
2013,V,XII,Infrastructuur en Milieu,11,Waterkwantiteit,45755,50198,0,45947,37457
2013,U,XII,Infrastructuur en Milieu,12,Waterkwaliteit,100756,104541,0,77960,78565
2013,V,XII,Infrastructuur en Milieu,12,Waterkwaliteit,48085,95962,0,82482,70389
2013,O,XII,Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,934,1903,0,4359,6938
2013,U,XII,Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,147634,137548,0,114689,112483
2013,V,XII,Infrastructuur en Milieu,13,Ruimtelijke Ontwikkeling,157114,127169,0,145710,35851
2013,O,XII,Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,6782,6782,0,4869,5236
2013,U,XII,Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,40405,40397,0,33714,32729
2013,V,XII,Infrastructuur en Milieu,14,Wegen en verkeersveiligheid,40180,35861,0,33173,31318
2013,O,XII,Infrastructuur en Milieu,15,OV-keten,0,0,0,0,10
2013,U,XII,Infrastructuur en Milieu,15,Openbaar vervoer,8316,8844,0,10184,8200
2013,V,XII,Infrastructuur en Milieu,15,Openbaar vervoer,6362,6890,0,8230,3018
2013,U,XII,Infrastructuur en Milieu,16,Spoor,38049,38347,0,60824,60350
2013,V,XII,Infrastructuur en Milieu,16,Spoor,9473,9771,0,29791,10051
2013,O,XII,Infrastructuur en Milieu,17,Luchtvaart,42751,42751,0,38145,38863
2013,U,XII,Infrastructuur en Milieu,17,Luchtvaart,23341,23889,0,24581,21796
2013,V,XII,Infrastructuur en Milieu,17,Luchtvaart,14958,15806,0,26756,27313
2013,O,XII,Infrastructuur en Milieu,18,Scheepvaart,0,97,0,97,97
2013,U,XII,Infrastructuur en Milieu,18,Scheepvaart,6464,6890,0,7010,5361
2013,V,XII,Infrastructuur en Milieu,18,Scheepvaart,6113,6440,0,5048,5077
2013,O,XII,Infrastructuur en Milieu,19,Klimaat,120000,120000,0,128639,134567
2013,U,XII,Infrastructuur en Milieu,19,Klimaat,92943,98771,0,90387,86983
2013,V,XII,Infrastructuur en Milieu,19,Klimaat,29252,28909,0,29214,27629
2013,O,XII,Infrastructuur en Milieu,20,Lucht en geluid,0,0,0,0,337
2013,U,XII,Infrastructuur en Milieu,20,Lucht en geluid,78823,77943,0,87879,90946
2013,V,XII,Infrastructuur en Milieu,20,Lucht en geluid,25259,24680,0,89842,84084
2013,O,XII,Infrastructuur en Milieu,21,Duurzaamheid,0,0,0,0,125
2013,U,XII,Infrastructuur en Milieu,21,Duurzaamheid,44601,40275,0,12736,11596
2013,V,XII,Infrastructuur en Milieu,21,Duurzaamheid,19754,18024,0,14093,8880
2013,O,XII,Infrastructuur en Milieu,22,Externe veiligheid en risico's,0,450,0,15787,16919
2013,U,XII,Infrastructuur en Milieu,22,Externe veiligheid en risico's,17233,16375,0,35632,29451
2013,V,XII,Infrastructuur en Milieu,22,Externe veiligheid en risico's,12122,12507,0,38513,34184
2013,O,XII,Infrastructuur en Milieu,23,"Meteorologie, seismologie en aardobservatie",0,0,0,0,0
2013,U,XII,Infrastructuur en Milieu,23,"Meteorologie, seismologie en aardobservatie",46310,41973,0,42778,43001
2013,V,XII,Infrastructuur en Milieu,23,"Meteorologie, seismologie en aardobservatie",47046,42709,0,43514,42042
2013,U,XII,Infrastructuur en Milieu,24,Handhaving en toezicht,136654,135317,0,130205,130230
2013,V,XII,Infrastructuur en Milieu,24,Handhaving en toezicht,136654,135317,0,130205,130230
2013,U,XII,Infrastructuur en Milieu,25,Bijdrage BDU,1795605,2038751,0,2046013,2046018
2013,V,XII,Infrastructuur en Milieu,25,Bijdrage BDU,1746573,1814525,0,1852425,2000820
2013,U,XII,Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,6761720,6754509,0,6693241,6696616
2013,V,XII,Infrastructuur en Milieu,26,Bijdrage investeringsfondsen,6761720,6754509,0,6693241,6696616
2013,O,XII,Infrastructuur en Milieu,97,Algemeen departement,2685,2685,0,5907,4271
2013,U,XII,Infrastructuur en Milieu,97,Algemeen departement,23429,23804,0,26941,25740
2013,V,XII,Infrastructuur en Milieu,97,Algemeen departement,21203,21349,0,23945,42119
2013,O,XII,Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,2434,2434,0,15694,13138
2013,U,XII,Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,350087,359304,0,341210,336238
2013,V,XII,Infrastructuur en Milieu,98,Apparaatsuitgaven Kerndepartement,349429,358495,0,337984,336847
2013,U,XII,Infrastructuur en Milieu,99,Nominaal en onvoorzien,157181,14195,0,0,0
2013,V,XII,Infrastructuur en Milieu,99,Nominaal en onvoorzien,157181,14195,0,0,0
2013,O,XIII,Economische Zaken,11,Goed functionerende economie en markten,52265,3856411,0,3847103,3846784
2013,U,XIII,Economische Zaken,11,Goed functionerende economie en markten,219931,217611,0,219088,216199
2013,V,XIII,Economische Zaken,11,Goed functionerende economie en markten,218197,215887,0,218417,214441
2013,O,XIII,Economische Zaken,12,Een sterk innovatievermogen,45782,47653,0,84569,96098
2013,U,XIII,Economische Zaken,12,Een sterk innovatievermogen,795764,818101,0,889987,775292
2013,V,XIII,Economische Zaken,12,Een sterk innovatievermogen,607730,745954,0,888072,768402
2013,O,XIII,Economische Zaken,13,Een excellent ondernemingsklimaat,92599,60847,0,69617,37435
2013,U,XIII,Economische Zaken,13,Een excellent ondernemingsklimaat,366134,346591,0,471554,436722
2013,V,XIII,Economische Zaken,13,Een excellent ondernemingsklimaat,2585516,2600464,0,2662618,725485
2013,O,XIII,Economische Zaken,14,Een doelmatige en duurzame energievoorziening,12194911,12812911,0,13461297,13547739
2013,U,XIII,Economische Zaken,14,Een doelmatige en duurzame energievoorziening,1312815,1307273,0,1259942,1251808
2013,V,XIII,Economische Zaken,14,Een doelmatige en duurzame energievoorziening,1996164,3470423,0,3496311,3397220
2013,O,XIII,Economische Zaken,15,Een sterke internationale concurrentiepositie,14315,0,0,0,0
2013,U,XIII,Economische Zaken,15,Een sterke internationale concurrentiepositie,112104,0,0,0,0
2013,V,XIII,Economische Zaken,15,Een sterke internationale concurrentiepositie,90549,0,0,0,0
2013,O,XIII,Economische Zaken,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",291579,296529,0,337647,329393
2013,U,XIII,Economische Zaken,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",517397,584953,0,675872,666001
2013,V,XIII,Economische Zaken,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",638549,706421,0,761358,676538
2013,O,XIII,Economische Zaken,17,Groen onderwijs van hoge kwaliteit,75,75,0,3160,3910
2013,U,XIII,Economische Zaken,17,Groen onderwijs van hoge kwaliteit,776575,797622,0,813964,817433
2013,V,XIII,Economische Zaken,17,Groen onderwijs van hoge kwaliteit,777779,798939,0,866651,840206
2013,O,XIII,Economische Zaken,18,"Natuur, regio en ruimte",113714,122195,0,90332,87438
2013,U,XIII,Economische Zaken,18,"Natuur, regio en ruimte",689737,485080,0,443401,440797
2013,V,XIII,Economische Zaken,18,"Natuur, regio en ruimte",452081,652136,0,353941,342143
2013,O,XIII,Economische Zaken,40,Apparaat,15027,15027,0,27536,25776
2013,U,XIII,Economische Zaken,40,Apparaat,408944,418457,0,423624,410616
2013,V,XIII,Economische Zaken,40,Apparaat,408862,418375,0,423542,406130
2013,U,XIII,Economische Zaken,41,Nominaal en onvoorzien,29773,14416,0,0,0
2013,V,XIII,Economische Zaken,41,Nominaal en onvoorzien,29773,14416,0,0,0
2013,O,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,37755,37755,0,31855,30722
2013,U,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,24272,18657,0,13718,12083
2013,V,XV,Sociale Zaken en Werkgelegenheid,1,Arbeidsmarkt,24182,18551,0,13612,11303
2013,O,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Toeslagenwet en Sociale werkvoorziening",127483,73783,0,109421,111947
2013,U,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Toeslagenwet en Sociale werkvoorziening",9230038,9250718,0,9767881,9751058
2013,V,XV,Sociale Zaken en Werkgelegenheid,2,"Bijstand, Toeslagenwet en Sociale werkvoorziening",9229406,9250024,0,9767241,10660968
2013,U,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,472,600,0,616,593
2013,V,XV,Sociale Zaken en Werkgelegenheid,3,Arbeidsongeschiktheid,472,600,0,616,593
2013,O,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,0,0,0,13775,13775
2013,U,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,2606167,2608542,0,2671609,2670218
2013,V,XV,Sociale Zaken en Werkgelegenheid,4,Jonggehandicapten,2606167,2608542,0,2671609,2670218
2013,U,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,5122,8983,0,16649,15705
2013,V,XV,Sociale Zaken en Werkgelegenheid,5,Werkloosheid,5122,8983,0,16649,15705
2013,O,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,0,0,0,298,301
2013,U,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,5164,5392,0,5641,6171
2013,V,XV,Sociale Zaken en Werkgelegenheid,6,Ziekte en zwangerschap,5164,5392,0,5641,6171
2013,O,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,1427015,1433015,0,1442137,1486635
2013,U,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,2696970,2518035,0,2374163,2331576
2013,V,XV,Sociale Zaken en Werkgelegenheid,7,Kinderopvang,2696458,2517523,0,2374851,2327501
2013,U,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,958574,1290660,0,1261908,1262819
2013,V,XV,Sociale Zaken en Werkgelegenheid,8,Oudedagsvoorziening,958574,1290660,0,1261908,1262819
2013,U,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,937,1090,0,914,814
2013,V,XV,Sociale Zaken en Werkgelegenheid,9,Nabestaanden,937,1090,0,914,814
2013,O,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,155199,151577,0,226099,185843
2013,U,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,4293755,4313793,0,4446915,4335531
2013,V,XV,Sociale Zaken en Werkgelegenheid,10,Tegemoetkoming ouders,4293755,4313793,0,4446915,4335531
2013,O,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,0,0,0,6289,6289
2013,U,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,432859,480658,0,462687,454688
2013,V,XV,Sociale Zaken en Werkgelegenheid,11,Uitvoeringskosten,432859,480658,0,462687,454688
2013,O,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,0,0,0,509,510
2013,U,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,9556131,9555232,0,8034904,8041464
2013,V,XV,Sociale Zaken en Werkgelegenheid,12,Rijksbijdragen,9556131,9555232,0,8034904,8041464
2013,O,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,0,147566,0,157566,178858
2013,U,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,0,105199,0,95911,95434
2013,V,XV,Sociale Zaken en Werkgelegenheid,13,Integratie en maatschappelijke samenhang,0,100199,0,95911,87409
2013,U,XV,Sociale Zaken en Werkgelegenheid,41,Inkomensbeleid,0,0,0,0,0
2013,V,XV,Sociale Zaken en Werkgelegenheid,41,Inkomensbeleid,0,0,0,0,0
2013,U,XV,Sociale Zaken en Werkgelegenheid,42,Arbeidsparticipatie,0,0,0,0,0
2013,V,XV,Sociale Zaken en Werkgelegenheid,42,Arbeidsparticipatie,0,0,0,0,0
2013,O,XV,Sociale Zaken en Werkgelegenheid,43,Arbeidsverhoudingen,0,0,0,0,0
2013,U,XV,Sociale Zaken en Werkgelegenheid,43,Arbeidsverhoudingen,0,0,0,0,0
2013,V,XV,Sociale Zaken en Werkgelegenheid,43,Arbeidsverhoudingen,0,0,0,0,0
2013,O,XV,Sociale Zaken en Werkgelegenheid,44,Gezond en veilig werken,0,0,0,0,0
2013,U,XV,Sociale Zaken en Werkgelegenheid,44,Gezond en veilig werken,0,0,0,0,0
2013,V,XV,Sociale Zaken en Werkgelegenheid,44,Gezond en veilig werken,0,0,0,0,0
2013,U,XV,Sociale Zaken en Werkgelegenheid,45,Pensioenbeleid,0,0,0,0,0
2013,V,XV,Sociale Zaken en Werkgelegenheid,45,Pensioenbeleid,0,0,0,0,0
